Kustības_ātrums	Triecienvilnis
Elektriskais_lauks	Elektriskā_potenciālā_enerģija
Plakans_spogulis	Spoguļattēls
Viļņi	Pilnīga_iekšējā_atstarošana
Pārvietojums_(vektors)	Paātrinājums
Pozīcija_(vektors)	Brīvais_kritiens
Gaismas_laušana	Laušanas_koeficients
Spēks	Materiālu_pretestība
Gaisma	Gaismas_stars
Kulona_likums	Emisijas_spektrs
Plaisa	Materiālu_pretestība
Fizika	Gaismas_laušana
Spēks	Plastiskums_(fizika)
Fizika	Intensitāte_(fizika)
Gaisma	Lāzers
Pārvietojums_(vektors)	Darbs_(fizika)
Absorbcijas_spektroskopija	Elektromagnētisko_viļņu_skala
Attālums	Elektriskā_potenciālā_enerģija
Pozīcija_(vektors)	Mehāniskā_enerģija
Fizika	Fotoelektriskais_efekts
Vektors	Brīvās_krišanas_paātrinājums
Elektrons	Elektromagnētisko_viļņu_skala
Viļņi	Absorbcijas_spektroskopija
Kustība_(fizika)	Neinerciāla_atskaites_sistēma
Enerģija	Mehāniskā_enerģija
Fizika	Stāvvilnis
Enerģija	Skaņas_intensitāte
Viļņi	Elektromagnētisko_viļņu_skala
Lauks_(fizika)	Elektriskais_lauks
Spēks	Skaņas_intensitāte
Fizika	Materiālu_pretestība
Kinētiskā_enerģija	Neelastīga_kolīzija
Fizika	Kustības_grafiki_un_atvasinājumi
Gaisma	Optiskais_mikroskops
Masa	Le_Sāža_gravitācijas_teorija
Atskaites_sistēma	Neinerciāla_atskaites_sistēma
Fizika	Plastiskums_(fizika)
Spēks	Elastīga_kolīzija
Spēks	Stiepe_(fizika)
Spēks	Magnētiskais_lauks
Spēks	Elektriskais_potenciāls
Jauda	Skaņas_intensitāte
Spēks	Zemes_gravitācija
Kustība_(fizika)	Atskaites_sistēma
Kustības_ātrums	Elastīga_kolīzija
Viļņi	Laušanas_koeficients
Kustības_ātrums	Kustības_vienādojumi
Masa	Kinētiskā_enerģija
Viļņi	Skaņas_trieciens
Kustība_(fizika)	Lidojoša_ķermeņa_kustība
Enerģija	Absorbcijas_spektroskopija
Darbs_(fizika)	Elektriskā_potenciālā_enerģija
Ātrums	Kustības_grafiki_un_atvasinājumi
Enerģija	Elektromagnētisko_viļņu_skala
Kustība_(fizika)	Le_Sāža_gravitācijas_teorija
Vektors	Kustības_grafiki_un_atvasinājumi
Fizika	Stiepe_(fizika)
Fizika	Magnētiskais_lauks
Kustības_ātrums	Paātrinājums
Fizika	Dielektriķis
Fizika	Elektriskais_potenciāls
Pārvietojums_(vektors)	Potenciālā_enerģija
Attālums	Gravitācijas_konstante
Fizika	Zemes_gravitācija
Pozīcija_(vektors)	Elektriskā_potenciālā_enerģija
Deformācija_(inženierija)	Materiālu_pretestība
Fizika	Spoguļveida_atspoguļojums
Fizika	Elektriskais_dzinējspēks
Spēks	Darbs_(fizika)
Enerģētiskais_līmenis	Emisijas_spektrs
Magnēts	Elektriskais_dzinējspēks
Spēks	Berze
Attālums	Brīvās_krišanas_paātrinājums
Lauks_(fizika)	Elektriskais_potenciāls
Viļņa_garums	Absorbcijas_spektroskopija
Kustība_(fizika)	Ņūtona_likumi
Viļņa_garums	Elektromagnētisko_viļņu_skala
Deformācija_(inženierija)	Plastiskums_(fizika)
Sadursme_(klasiskā_mehānika)	Elastīga_kolīzija
Spēks	Elektromagnētiskais_starojums
Potenciālā_enerģija	Elektriskais_potenciāls
Fizika	Difrakcija
Ātrums	Elastīga_kolīzija
Viļņi	Virsotne_(fizika)
Enerģija	Neelastīga_kolīzija
Viļņi	Rezultātu_izkliede
Kustības_ātrums	Inerciālā_atskaites_sistēma
Elektromagnētiskais_starojums	Elektromagnētisko_viļņu_skala
Fizika	Dispersija_(optika)
Ātrums	Kustības_vienādojumi
Masa	Gravitācijas_lauks
Lauks_(fizika)	Elektromagnētisko_viļņu_skala
Fizika	Darbs_(fizika)
Attālums	Triecienvilnis
Vektors	Elektriskais_potenciāls
Gaisma	Spoguļattēls
Gaismas_stars	Virtuālais_attēls
Vektors	Zemes_gravitācija
Attālums	Ātrums
Frekvence	Emisijas_spektrs
Kustība_(fizika)	Pārvietojums_(vektors)
Fizika	Laušanas_koeficients
Enerģija	Enerģētiskais_līmenis
Ātrums	Paātrinājums
Fizika	Inerciālā_atskaites_sistēma
Fizika	Elektromagnētiskais_starojums
Kustība_(fizika)	Kustības_ātrums
Interference_(viļņu_izplatīšanās)	Stāvvilnis
Fizika	Skaņas_trieciens
Kontaktu_saspiediens	Normālais_spēks
Paātrinājums	Kustības_vienādojumi
Spriegums	Elektriskais_dzinējspēks
Pārvietojums_(vektors)	Elektrostatika
Attālums	Kustības_grafiki_un_atvasinājumi
Kustība_(fizika)	Relatīvais_ātrums
Gaismas_stars	Spoguļveida_atspoguļojums
Fizika	Kustība_(fizika)
Spēks	Emisijas_spektrs
Gaisma	Snelliusa_likums
Viļņi	Gaismas_laušana
Elektriskā_strāva	Magnētiskais_lauks
Spēks	Potenciālā_enerģija
Elektriskā_strāva	Dielektriķis
Masa	Brīvais_kritiens
Spēks	Jauda
Vektors	Darbs_(fizika)
Elektrons	Fotoelektriskais_efekts
Elektriskais_lauks	Elektriskais_potenciāls
Spēks	Ņūtona_likumi
Spēks	Stingrums
Svira	Spēka_moments
Viļņi	Stāvvilnis
Kustības_ātrums	Brīvās_krišanas_paātrinājums
Masa	Mehāniskā_enerģija
Fizika	Emisijas_spektrs
Viļņa_garums	Rezultātu_izkliede
Gaisma	Ģeometriskā_optika
Fizika	Virsotne_(fizika)
Fizika	Potenciālā_enerģija
Fizika	Rezultātu_izkliede
Fizika	Jauda
Kustība_(fizika)	Brīvais_kritiens
Attālums	Elastīga_kolīzija
Elektriskais_lauks	Elektromagnētisko_viļņu_skala
Viļņi	Šķērsvilnis
Attālums	Elektriskais_potenciāls
Fizika	Kinētiskā_enerģija
Fizika	Ņūtona_likumi
Pārvietojums_(vektors)	Zemes_gravitācija
Kulona_likums	Elektriskā_potenciālā_enerģija
Fizika	Stingrums
Frekvence	Hercs
Enerģija	Intensitāte_(fizika)
Atstarošana	Spoguļattēls
Amplitūda	Hjūgena–Fresnela princips
Elektriskā_potenciālā_enerģija	Elektriskais_potenciāls
Elektriskā_strāva	Elektromagnētiskais_starojums
Enerģija	Fotoelektriskais_efekts
Attālums	Paātrinājums
Fizika	Viļņi
Kustība_(fizika)	Mehāniskā_enerģija
Pozīcija_(vektors)	Kustības_grafiki_un_atvasinājumi
Atstarošana	Spoguļveida_atspoguļojums
Spēks	Gravitācijas_lauks
Spēks	Spēka_moments
Kustība_(fizika)	Doplera_efekts
Spēks	Elektrostatika
Darbs_(fizika)	Mehāniskā_enerģija
Viļņi	Spoguļattēls
Jauda	Intensitāte_(fizika)
Vektors	Potenciālā_enerģija
Kustība_(fizika)	Snelliusa_likums
Fizika	Pārvietojums_(vektors)
Fizika	Kustības_ātrums
Attālums	Darbs_(fizika)
Viļņi	Spoguļveida_atspoguļojums
Ātrums	Brīvās_krišanas_paātrinājums
Magnētiskais_lauks	Elektromagnētisko_viļņu_skala
Gravitācija	Gravitācijas_lauks
Plastiskums_(fizika)	Cietība
Uzplūdes_leņķis	Pilnīga_iekšējā_atstarošana
Attālums	Laušanas_koeficients
Viļņa_garums	Stāvvilnis
Attālums	Inerciālā_atskaites_sistēma
Fizika	Gravitācijas_lauks
Fizika	Relatīvais_ātrums
Fizika	Spēka_moments
Uzplūdes_leņķis	Snelliusa_likums
Fizika	Elektrostatika
Viļņi	Difrakcija
Relatīvais_ātrums	Doplera_efekts
