Aritmētiskais_vidējais	Spektrālā_klasterizācija
Aritmētiskais_vidējais	Mērijumu_skala
Nosacījuma_varbūtība	Lēmumu_koka_modelis
Datu_analīze	Tuvākās_distances_klasterizācija
Standartnovirze	Hierarhiskā_klasterizācija
Mašīnmācīšanās	Lēmumu_koku_mācīšanās
Maksimālā_ticamība	Naivais_Beijesa_klasifikators
Mašīnmācīšanās	Pudurošana_pēc_vidējiem
Uzticamības_intervāls	Datizrace
Informācijas_izguve	F_mērs
Ticamības_funkcija	Paredzēšanas–maksimizēšanas_algoritms
Klasteru_analīze	Anomālijas_noteikšana
Ticamības_funkcija	Maksimālā_ticamība
Statistiskais_kopums	F_mērs
Statistiskā_klasifikācija	Vienvirziena_neironu_tīkls
Kopējais_varbūtības_sadalījums	Mākslīgais_neironu_tīkls
Mākslīgais_neironu_tīkls	Atpakaļizplatīšana
Nosacījuma_varbūtība	Maisījuma_modelis
Varbūtību_blīvuma_funkcija	Pastiprināšana_(mašīnmācīšanās)
Standartnovirze	Nestriktā_klasterizācija
Lēmumu_koks	Apcirpšana
Mašīnmācīšanās	Nejaušais_mežs
Paredzēšanas–maksimizēšanas_algoritms	Beijesa_tīkls
Statistiskais_kopums	Paraugatlase_(statistika)
Standartnovirze	Klasteru_analīze
Maksimums_un_minimums	Gradienta_samazināšanās
Nosacījuma_varbūtības_sadalījums	Beijesa_tīkls
Uzticamības_intervāls	F_mērs
Statistiskais_kopums	T_tests
Standartnovirze	Naivais_Beijesa_klasifikators
Datu_analīze	Spektrālā_klasterizācija
Korelācija	Tuvākās_distances_klasterizācija
Nulles_hipotēze	Datizrace
Nosacījuma_varbūtība	Beijesa_tīkls
Standartnovirze	K-medoīdi
Standartnovirze	Divkāršā_klasterizācija
Klasteru_analīze	Tuvākās_distances_klasterizācija
Izlecošā_vērtība	Anomālijas_noteikšana
Varbūtību_blīvuma_funkcija	Maisījuma_modelis
Uzticamības_intervāls	T_tests
Moda_(statistika)	Mērijumu_skala
Korelācija	Maisījuma_modelis
Lineārās_regresijas_analīze	Mazāko_kvadrātu_metode
Ticamības_funkcija	Puasona_regresija
Klasteru_analīze	Datizrace
Statistiskā_klasifikācija	Naivais_Beijesa_klasifikators
Kopējais_varbūtības_sadalījums	Vienvirziena_neironu_tīkls
Varbūtību_blīvuma_funkcija	Atpakaļizplatīšana
Informācijas_izguve	Precizitāte_un_pārklājums
Ansambļu_mācīšanās	Pastiprināšana_(mašīnmācīšanās)
Varbūtību_blīvuma_funkcija	Vienvirziena_neironu_tīkls
Aritmētiskais_vidējais	Tuvākās_distances_klasterizācija
Varbūtību_blīvuma_funkcija	AdaBoost
Kopējais_varbūtības_sadalījums	Mašīnmācīšanās
Nulles_hipotēze	F_mērs
Korelācija	Spektrālā_klasterizācija
Varbūtību_blīvuma_funkcija	Beijesa_tīkls
Standartnovirze	Statistiskā_hipotēzes_pārbaude
Standartnovirze	Pudurošana_pēc_vidējiem
Statistiskais_kopums	I_tipa_un_II_tipa_kļūdas
Klasteru_analīze	Spektrālā_klasterizācija
Izlase	Statistiskā_nozīmība
Korelācija	OPTICS_algoritms
Aritmētiskais_vidējais	Maisījuma_modelis
Datu_analīze	DBSCAN
Statistiskā_klasifikācija	Daudzklašu_klasifikācija
Standartnovirze	F_mērs
Nulles_hipotēze	T_tests
Iepriekšējā_varbūtība	Beijesa_tīkls
Aritmētiskais_vidējais	Pakāpeniskā_regresija
Izlecošā_vērtība	Datizrace
Mašīnmācīšanās	Daudzklašu_klasifikācija
Uzticamības_intervāls	I_tipa_un_II_tipa_kļūdas
Statistiskā_klasifikācija	Lēmumu_koku_mācīšanās
Nosacījuma_varbūtība	Lēmumu_koks
Mašīnmācīšanās	Apcirpšana
Nosacījuma_varbūtības_sadalījums	Ticamības_funkcija
Lēmumu_koks	Lēmumu_koka_modelis
Kopējais_varbūtības_sadalījums	Naivais_Beijesa_klasifikators
Statistiskā_klasifikācija	Jūtība_un_specifiskums
Statistiskā_klasifikācija	F_mērs
Ansambļu_mācīšanās	AdaBoost
Aritmētiskais_vidējais	OPTICS_algoritms
Ģenētiskais_algoritms	Mutācija_(ģenētiskais_algoritms)
Statistiskais_kopums	Uzticamības_intervāls
Statistiskā_hipotēzes_pārbaude	Statistiskā_nozīmība
Nosacījuma_varbūtība	Ticamības_funkcija
Aritmētiskais_vidējais	Daudzdimensiju_datu_klasterizācija
Statistiskā_klasifikācija	Nejaušais_mežs
Korelācija	DBSCAN
Standartnovirze	Anomālijas_noteikšana
Dimensiju_skaita_samazināšana	Galveno_komponentu_analīze
Datu_analīze	Maisījuma_modelis
Nulles_hipotēze	Precizitāte_un_pārklājums
Varbūtību_blīvuma_funkcija	Mākslīgais_neironu_tīkls
Mākslīgais_neironu_tīkls	Vienvirziena_neironu_tīkls
Mediāna_(statistika)	Starpkvartiļu_amplitūda
Lēmumu_koku_mācīšanās	Nejaušais_mežs
Kopējais_varbūtības_sadalījums	Daudzklašu_klasifikācija
Kvartile	Starpkvartiļu_amplitūda
Nosacījuma_varbūtība	Nosacījuma_varbūtības_sadalījums
Mašīnmācīšanās	Atbalsta_vektoru_mašīna
Nulles_hipotēze	I_tipa_un_II_tipa_kļūdas
Nosacījuma_varbūtība	Nejaušais_mežs
Varbūtību_blīvuma_funkcija	Kopējais_varbūtības_sadalījums
Standartnovirze	Precizitāte_un_pārklājums
Kopējais_varbūtības_sadalījums	Lēmumu_koku_mācīšanās
Beiesa_teorēma	Beijesa_tīkls
Varbūtību_blīvuma_funkcija	Ticamības_funkcija
Kopējais_varbūtības_sadalījums	Pudurošana_pēc_vidējiem
Aritmētiskais_vidējais	Centrālā_tendence
Nosacījuma_varbūtības_sadalījums	Beiesa_teorēma
Aritmētiskais_vidējais	DBSCAN
Nosacījuma_varbūtības_sadalījums	A_posteriori_varbūtība
Nosacīta_neatkarība	Beijesa_tīkls
Standartnovirze	Korelācija
Lineārās_regresijas_analīze	Lineāra_regresija
Standartnovirze	I_tipa_un_II_tipa_kļūdas
Nosacījuma_varbūtība	A_posteriori_varbūtība
Datu_analīze	OPTICS_algoritms
Standartnovirze	Tuvākās_distances_klasterizācija
Anomālijas_noteikšana	Datizrace
Aprakstošā_statistika	Starpkvartiļu_amplitūda
Datu_analīze	Daudzdimensiju_datu_klasterizācija
Nosacījuma_varbūtība	Beiesa_teorēma
Kopējais_varbūtības_sadalījums	Nejaušais_mežs
Varbūtību_blīvuma_funkcija	Nosacījuma_varbūtības_sadalījums
Statistiskā_klasifikācija	Precizitāte_un_pārklājums
Standartnovirze	Datizrace
Varbūtību_blīvuma_funkcija	Nejaušais_mežs
Nosacījuma_varbūtība	Asociāciju_likumu_mācīšanās
Klasteru_analīze	Maisījuma_modelis
Maksimālā_ticamība	Paredzēšanas–maksimizēšanas_algoritms
Dispersija_(statistika)	Mērijumu_skala
Ģenētiskais_algoritms	Pielāgošanās_funkcija
Nosacījuma_varbūtības_sadalījums	Naivais_Beijesa_klasifikators
Lineārās_regresijas_analīze	Puasona_regresija
Datu_analīze	Klasteru_analīze
Statistiskais_kopums	Datizrace
Varbūtību_blīvuma_funkcija	Mašīnmācīšanās
Nosacījuma_varbūtība	Naivais_Beijesa_klasifikators
Varbūtību_blīvuma_funkcija	A_posteriori_varbūtība
Korelācija	Hierarhiskā_klasterizācija
Nosacījuma_varbūtība	Apriori_algorithm
Statistiskā_klasifikācija	Datizrace
Varbūtību_blīvuma_funkcija	Beiesa_teorēma
Standartnovirze	Spektrālā_klasterizācija
Izlase	Statistiskā_hipotēzes_pārbaude
Korelācija	Daudzdimensiju_datu_klasterizācija
Standartnovirze	Mērijumu_skala
Klasteru_analīze	OPTICS_algoritms
Statistiskā_klasifikācija	Apcirpšana
Lineārās_regresijas_analīze	Datizrace
Korelācija	Nestriktā_klasterizācija
Klasteru_analīze	Daudzdimensiju_datu_klasterizācija
Izlase	F_mērs
Statistiskā_hipotēzes_pārbaude	Datizrace
Moda_(statistika)	Centrālā_tendence
Nosacījuma_varbūtība	Datizrace
Mediāna_(statistika)	Mērijumu_skala
Korelācija	Klasteru_analīze
Ticamības_funkcija	Beijesa_tīkls
Lēmumu_koku_mācīšanās	Apcirpšana
Mašīnmācīšanās	Atpakaļizplatīšana
Aritmētiskais_vidējais	Hierarhiskā_klasterizācija
Varbūtību_blīvuma_funkcija	Naivais_Beijesa_klasifikators
Standartnovirze	T_tests
Nosacījuma_varbūtība	Apcirpšana
Mašīnmācīšanās	AdaBoost
Aritmētiskais_vidējais	Lineārās_regresijas_analīze
Nosacījuma_varbūtība	Lēmumu_koku_mācīšanās
Mašīnmācīšanās	Beijesa_tīkls
Dabiskā_izlase	Mutācija_(ģenētiskais_algoritms)
Statistiskā_klasifikācija	Atbalsta_vektoru_mašīna
Aritmētiskais_vidējais	Nestriktā_klasterizācija
Aritmētiskais_vidējais	Mazāko_kvadrātu_metode
Statistiskā_hipotēzes_pārbaude	F_mērs
Klasteru_analīze	DBSCAN
Kļūdaina_atbilsme_un_kļūdaina_neatbilsme	Jūtība_un_specifiskums
Nosacījuma_varbūtības_sadalījums	Maksimālā_ticamība
Aritmētiskais_vidējais	Klasteru_analīze
Kopējais_varbūtības_sadalījums	Apcirpšana
Varbūtību_blīvuma_funkcija	Daudzklašu_klasifikācija
Nosacījuma_varbūtība	Paredzēšanas–maksimizēšanas_algoritms
Aritmētiskais_vidējais	Naivais_Beijesa_klasifikators
A_posteriori_varbūtība	Beijesa_tīkls
Varbūtību_blīvuma_funkcija	Apcirpšana
Nosacījuma_varbūtība	Maksimālā_ticamība
Dabiskā_izlase	Ģenētiskais_algoritms
Statistiskā_hipotēzes_pārbaude	T_tests
Aritmētiskais_vidējais	K-medoīdi
Aritmētiskais_vidējais	Divkāršā_klasterizācija
Korelācija	Galveno_komponentu_analīze
Datu_analīze	Hierarhiskā_klasterizācija
Varbūtību_blīvuma_funkcija	Lēmumu_koku_mācīšanās
Varbūtību_blīvuma_funkcija	Pudurošana_pēc_vidējiem
Izlase	Precizitāte_un_pārklājums
Pastiprināšana_(mašīnmācīšanās)	AdaBoost
Maksimālā_ticamība	Beijesa_tīkls
Datu_analīze	Anomālijas_noteikšana
Izlase	I_tipa_un_II_tipa_kļūdas
Datu_analīze	Nestriktā_klasterizācija
Kopējais_varbūtības_sadalījums	Atbalsta_vektoru_mašīna
Varbūtību_blīvuma_funkcija	Paredzēšanas–maksimizēšanas_algoritms
Standartnovirze	Maisījuma_modelis
Mašīnmācīšanās	Mākslīgais_neironu_tīkls
Statistiskā_klasifikācija	Lēmumu_koka_modelis
Nosacījuma_varbūtības_sadalījums	Puasona_regresija
Izlase	Datizrace
Mašīnmācīšanās	Pastiprināšana_(mašīnmācīšanās)
Aritmētiskais_vidējais	Galveno_komponentu_analīze
Hiperplakne	Lineārā_atdalāmība
Beiesa_teorēma	Naivais_Beijesa_klasifikators
Varbūtību_blīvuma_funkcija	Maksimālā_ticamība
Statistiskā_hipotēzes_pārbaude	Precizitāte_un_pārklājums
Aritmētiskais_vidējais	Pudurošana_pēc_vidējiem
Kļūdaina_atbilsme_un_kļūdaina_neatbilsme	Pozitīvā_un_negatīvā_paredzamā_vērtība
Nosacījuma_varbūtība	Puasona_regresija
Dabiskā_izlase	Pielāgošanās_funkcija
Nosacīta_neatkarība	Naivais_Beijesa_klasifikators
Standartnovirze	Uzticamības_intervāls
Statistiskā_klasifikācija	Uztvērēja_darbības_raksturlīkne
Nosacījuma_varbūtības_sadalījums	Nosacīta_neatkarība
I_tipa_un_II_tipa_kļūdas	F_mērs
Datu_analīze	K-medoīdi
Datu_analīze	Divkāršā_klasterizācija
Statistiskā_hipotēzes_pārbaude	I_tipa_un_II_tipa_kļūdas
Statistiskais_kopums	Statistiskā_nozīmība
Klasteru_analīze	Hierarhiskā_klasterizācija
Izlase	Uzticamības_intervāls
Korelācija	Anomālijas_noteikšana
Statistiskais_kopums	Statistiskā_hipotēzes_pārbaude
Nosacījuma_varbūtība	Nosacīta_neatkarība
Hiperplakne	Atbalsta_vektoru_mašīna
Standartnovirze	OPTICS_algoritms
Asociāciju_likumu_mācīšanās	Apriori_algorithm
Statistiskā_klasifikācija	Atpakaļizplatīšana
Standartnovirze	Daudzdimensiju_datu_klasterizācija
Datu_analīze	Datizrace
Kopējais_varbūtības_sadalījums	Pastiprināšana_(mašīnmācīšanās)
Ansambļu_mācīšanās	Nejaušais_mežs
Uzticamības_intervāls	Statistiskā_nozīmība
Klasteru_analīze	Nestriktā_klasterizācija
Lineārās_regresijas_analīze	Pakāpeniskā_regresija
Uzticamības_intervāls	Statistiskā_hipotēzes_pārbaude
Varbūtību_blīvuma_funkcija	Puasona_regresija
Korelācija	Naivais_Beijesa_klasifikators
Mašīnmācīšanās	Vienvirziena_neironu_tīkls
Aritmētiskais_vidējais	Lineāra_regresija
Kuplināšanas_agregatēšana	Nejaušais_mežs
Lēmumu_koks	Lēmumu_koku_mācīšanās
Izlase	T_tests
Asociāciju_likumu_mācīšanās	Datizrace
Centrālā_tendence	Mērijumu_skala
Aritmētiskais_vidējais	Anomālijas_noteikšana
Korelācija	Divkāršā_klasterizācija
Datu_analīze	Pudurošana_pēc_vidējiem
Korelācija	K-medoīdi
Varbūtību_blīvuma_funkcija	Nosacīta_neatkarība
Klasteru_analīze	K-medoīdi
Klasteru_analīze	Divkāršā_klasterizācija
Nosacījuma_varbūtības_sadalījums	Paredzēšanas–maksimizēšanas_algoritms
Statistiskais_kopums	Izlase
Standartnovirze	DBSCAN
Lineārā_atdalāmība	Atbalsta_vektoru_mašīna
I_tipa_un_II_tipa_kļūdas	Precizitāte_un_pārklājums
Dimensiju_skaita_samazināšana	Spektrālā_klasterizācija
Korelācija	Datizrace
Lēmumu_koks	Nejaušais_mežs
Kopējais_varbūtības_sadalījums	Atpakaļizplatīšana
Aritmētiskais_vidējais	Puasona_regresija
Ticamības_funkcija	Naivais_Beijesa_klasifikators
Nulles_hipotēze	Statistiskā_nozīmība
Kuplināšana	Nejaušais_mežs
Nulles_hipotēze	Statistiskā_hipotēzes_pārbaude
Mediāna_(statistika)	Centrālā_tendence
Aritmētiskais_vidējais	Korelācija
Kopējais_varbūtības_sadalījums	AdaBoost
Kopējais_varbūtības_sadalījums	Beijesa_tīkls
Korelācija	Pudurošana_pēc_vidējiem
Mašīnmācīšanās	Naivais_Beijesa_klasifikators
Statistiskais_kopums	Precizitāte_un_pārklājums
Standartnovirze	Statistiskā_nozīmība
Standartnovirze	Galveno_komponentu_analīze
Statistiskā_klasifikācija	Mākslīgais_neironu_tīkls
Klasteru_analīze	Pudurošana_pēc_vidējiem
Aritmētiskais_vidējais	Datizrace
Statistiskā_klasifikācija	Lēmumu_koks
Precizitāte_un_pārklājums	F_mērs
Varbūtību_blīvuma_funkcija	Atbalsta_vektoru_mašīna
Uzticamības_intervāls	Precizitāte_un_pārklājums
Dispersija_(statistika)	Starpkvartiļu_amplitūda
Mašīnmācīšanās	Kopējais_varbūtības_sadalījums
Lineārās_regresijas_analīze	Ticamības_funkcija
Nestriktā_klasterizācija	Pudurošana_pēc_vidējiem
Lineārās_regresijas_analīze	Galveno_komponentu_analīze
Standartnovirze	Signāla_un_trokšņa_attiecība
Naivais_Beijesa_klasifikators	Mašīnmācīšanās
Spektrālā_klasterizācija	Klasteru_analīze
Statistiskā_hipotēzes_pārbaude	Statistiskais_kopums
Anomālijas_noteikšana	Klasteru_analīze
Centrālā_tendence	Aritmētiskais_vidējais
Puasona_regresija	Nosacījuma_varbūtība
Maisījuma_modelis	Korelācija
Nejaušais_mežs	Ansambļu_mācīšanās
Mākslīgais_neironu_tīkls	Klasteru_analīze
Zināšanu_bāze	Ekspertsistēma
Spektrālā_klasterizācija	Pudurošana_pēc_vidējiem
Hierarhiskā_klasterizācija	Korelācija
Pastiprināšana_(mašīnmācīšanās)	Nejaušais_mežs
Beiesa_teorēma	Nosacījuma_varbūtība
Lēmumu_koks	Nosacījuma_varbūtība
Statistiskā_hipotēzes_pārbaude	Standartnovirze
Ekspertsistēma	Mākslīgais_neironu_tīkls
Galveno_komponentu_analīze	Standartnovirze
Mazāko_kvadrātu_metode	Lineārās_regresijas_analīze
Nosacīta_neatkarība	Nosacījuma_varbūtība
Tuvākās_distances_klasterizācija	Korelācija
Mediāna_(statistika)	Varbūtību_blīvuma_funkcija
Izlecošā_vērtība	Korelācija
Datizrace	Vaicājumvaloda
Kļūdaina_atbilsme_un_kļūdaina_neatbilsme	Akurātums_un_precizitāte
