Matemātika	Ņūtona_binoms
Matemātika	Analītiskā_ģeometrija
Matemātika	Bāze_(kāpināšana)
Matemātika	Sinuss
Matemātika	Rinda_(matemātika)
Skaitlis	Tukša_summa
Bāze_(kāpināšana)	Logaritms
Līnija	Līklīnijas_kustība
Matemātika	Dekarta_koordinātu_sistēma
Matemātika	Nevienādība
Perpendikuls	Analītiskā_ģeometrija
Skaitlis	Matricu_reizināšana
Polinoms	Algebriska_izteiksme
Vienības_matrica	Elementārā_matrica
Perpendikuls	Dekarta_koordinātu_sistēma
Matemātika	Skalārais_reizinājums
Matemātika	Diferenciālvienādojums
Ģeometrija	Vertikālās_līnijas_tests
Aritmētika	Atņemšana
Pitagora_teorēma	Pitagora_trigonometriskā_identitāte
Matemātika	Asu_rotācija
Matemātika	Logaritms
Kvadrāts_(algebra)	Algebriska_izteiksme
Trigonometrija	Pitagora_trigonometriskā_identitāte
Funkcija	Apgriezta_funkcija
Reizinājums_(matemātika)	Topoloģisko_telpu_reizinājums
Matemātika	Saskaitīšana
Vienādojums	Parametru_vienādojums
Skaitlis	Racionālo_sakņu_teorēma
Vektors_(matemātika_un_fizika)	Vektoru_lauks
Ģeometrija	Daudzstūris
Ģeometrija	Trigonometriskā_aizstāšana
Matemātika	Viendabīgs polinoms
Skaitlis	Algebras_pamatteorēma
Kvadrātmatrica	Minors_(lineārā_algebra)
Ģeometrija	Lineārs_vienādojums
Vesels_skaitlis	Algebriska_izteiksme
Matemātika	Algebriskā_darbība
Matemātika	Trigonometrija
Taisne	Konusa_šķēlums
Funkcija	Racionālā_funkcija
Nevienādība	Lineāra_nevienādība
Līnija	Asimptota
Reizināšana	Binārais_logaritms
Komplekss_skaitlis	Kompleksi_saistītais_skaitlis
Nogrieznis	Sinusu_teorēma
Trigonometriskās_funkcijas	Pitagora_trigonometriskā_identitāte
Ģeometrija	Leņķis
Ģeometrija	Taisnstūris
Reizināšana	Bāze_(kāpināšana)
Taisne	Stāvums
Matemātika	Ekscentricitāte_(matemātika)
Skaitlis	Bāze_(lineārā_algebra)
Galvenā_diagonāle	Elementārā_matrica
Skaitlis	Dalīšana
Matemātika	Topoloģisko_telpu_reizinājums
Vienādojumu_risināšana	Racionālo_sakņu_teorēma
Polinoms	Racionālo_sakņu_teorēma
Polinoms	Algebras_pamatteorēma
Matemātika	Monotonā_funkcija
Kopa	Tukša_kopa
Matemātika	Konusa_šķēlums
Ņūtona_binoms	Binomiālkoeficients
Matemātika	Sinusu_teorēma
Punkts_(ģeometrija)	Sinusu_teorēma
Matrica	Determinants
Skaitlis	Kvadrātvienādojums
Ģeometrija	Lineāru_vienādojumu_sistēma
Skaitlis	Kvadrants_(plakņu_ģeometrija)
Vesels_skaitlis	Polinoms
Skaitlis	Matricas_gredzens
Matemātika	Vienādība_(matemātika)
Vesels_skaitlis	Racionālo_sakņu_teorēma
Matemātika	Stāvums
Aritmētika	Sadalīšana_reizinātājos
Matemātika	Funkcijas_grafiks
Saskaitīšana	Dekarta_zīmju_likums
Plakne_(ģeometrija)	Dekarta_koordinātu_sistēma
Dalīšana	Apgrieztais_reizinātājs
Ģeometrija	Punkts_(ģeometrija)
Matemātika	Ģeometriskā_sērija
Matemātika	Funkcijas_vērtību_apgabals
Sadalīšana_reizinātājos	Daļējā_frakciju_sadalīšana
Skaitlis	Reālā_līnija
Polinoma_pakāpe	Polinomu_dalīšana
Reizināšana	Algebriska_izteiksme
Matemātika	Polinoms
Bāze_(kāpināšana)	Decimāllogaritms
Matemātika	Naturālais_logaritms
Dalīšana	Polinomu_dalīšana
Taisne	Trigonometriskā_riņķa_līnija
Matemātika	Eksponenciālā_funkcija
Matemātika	Aritmētika
Ģeometrija	Rādiuss
Matemātika	Taisnleņķis
Ģeometrija	Sfēriskā_kosinusu_teorēma
Matemātika	Binoms
Algebra	Lineāra_nevienādība
Matemātika	Decimāllogaritms
Funkcija	Nepārtraukta_funkcija
Matemātika	Mereoloģija
Sinuss	Sinusoidāls_vilnis
Aritmētika	Dekarta_zīmju_likums
Matemātika	Trijstūru_risināšana
Aritmētika	Eksponenciālā_augšana
Punkts_(ģeometrija)	Trijstūru_risināšana
Matemātika	Matemātisks_pierādījums
Ģeometrija	Fokuss_(ģeometrija)
Matemātika	Attēls_(matemātika)
Taisne	Sektors
Funkcija	Periodiska_funkcija
Ģeometrija	Taisne
Kvadrātmatrica	Vienības_matrica
Matemātika	Dalīšana_ar_nulli
Taisne	Konuss
Matemātika	Kubiska_funkcija
Kāpināšana	Eksponenciālā_augšana
Vektors_(matemātika_un_fizika)	Skalārs_(matemātika)
Ģeometrija	Rotācija_(matemātika)
Matemātika	Kvadrātfunkcija
Spēks	Darbs_(fizika)
Zīme_(matemātika)	Absolūtā_vērtība
Skaitlis	Vektoriālais_reizinājums
Vienādojums	Racionālo_sakņu_teorēma
Reizināšana	Polinoms
Matemātika	Perpendikuls
Plakne_(ģeometrija)	Polārā_koordinātu_sistēma
Matemātika	Lineāra_funkcija
Reāls_skaitlis	Absolūtā_vērtība
Reizināšana	Racionālo_sakņu_teorēma
Matemātika	Robeža_(matemātika)
Ģeometrija	Trigonometriskā_riņķa_līnija
Matemātika	Funkcija
Matemātika	Koordinātu_sistēma
Vienādība_(matemātika)	Vienlaicīgi_vienādojumi
Skaitlis	Daļējā_frakciju_sadalīšana
Aritmētika	Reizināšana
Matemātika	Kompleksā_plakne
Reizināšana	Decimāllogaritms
Matemātika	Sintētiskā_dalīšana
Vienādība_(matemātika)	Algebrisks_vienādojums
Aritmētika	Binārais_logaritms
Vienādība_(matemātika)	Lineārs_vienādojums
Matemātika	Aritmētiskais_vidējais
Logaritms	Naturālais_logaritms
Trigonometrija	Sinuss
Matemātika	Pāra_un_nepāra_funkcijas
Saskaitīšana	Summa
Rēķini	Funkcijas_robeža
Rinda_(matemātika)	Ģeometriskā_sērija
Polinomu_dalīšana	Sintētiskā_dalīšana
Dalīšana	Dalīšana_ar_nulli
Matemātika	Trigonometriskās_tabulas
Funkcija	Funkciju_kompozīcija
Punkts_(ģeometrija)	Koordinātu_sākuma_punkts
Matemātika	Koordinātu_sākuma_punkts
Funkcijas_vērtību_apgabals	Funkcijas_nulle
Kāpināšana	Binārais_logaritms
Taisne	EDGE_(nozīmju_atdalīšana)
Rēķini	Lineāra_nevienādība
Ģeometrija	Konuss
Logaritms	Decimāllogaritms
Vesels_skaitlis	Kvadrātvienādojuma_sakņu_formula
Vienādojums	Kvadrātvienādojums
Vektoru_telpa	Skalāra_reizināšana
Polinoms	Daļējā_frakciju_sadalīšana
Saskaitīšana	Algebriska_izteiksme
Vienādība_(matemātika)	Vienādojums
Ģeometrija	Orientācija_(ģeometrija)
Līnija	Ekscentricitāte_(matemātika)
Aritmētika	Summa
Matrica	Trijstūra_matrica
Skaitlis	Summēt
Skaitlis	Binārā_skaitīšanas_sistēma
